Bioactivity_ID,Activity_Value,BioAssay_AID,Substance_SID,Compound_CID,refsid,Gene_ID,PMID,Aid_Type,Last_Modified_Date,Has_Dose_Response_Curve,RNAi_BioAssay,Activity,Protein_Accession,Activity_Type,Activity_Qualifier,Bioassay_Data_Source,BioAssay_Name,Compound_Name,Target_Name,Target_Link,ECs,Representative_Protein_Accession,Taxonomy_ID,Cell_ID,Target_Taxonomy_ID,Anatomy_ID,Anatomy,dois,pmcids,pclids,citations
388693860,0.1,1796868,384575439,90444550,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(2-cyanophenyl)sulfonyl-4-methylpyrrolidin-3-yl]-6-fluoroindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388693861,0.1,1796868,384575441,90448458,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(4-ethylphenyl)sulfonyl-4-methylpyrrolidin-3-yl]-6-(trifluoromethyl)indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388693864,0.1,1796868,384575458,90444567,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3S,4S)-1-(4-fluorophenyl)sulfonyl-4-hydroxy-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388693865,0.1,1796868,384575321,90444564,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(4-ethoxyphenyl)sulfonyl-4-methylpyrrolidin-3-yl]-4-fluoroindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388693866,0.1,1796868,384575341,90274126,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[2-methyl-1-[(3R,4R)-4-methyl-1-(4-methylphenyl)sulfonylpyrrolidin-3-yl]indol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388693868,0.1,1796868,384575421,90444534,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-[4-(difluoromethoxy)phenyl]sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388693869,0.1,1796868,384575313,86580787,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-4-methyl-1-(6-propan-2-yloxypyridin-3-yl)sulfonylpyrrolidin-3-yl]-6-(trifluoromethyl)indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388693870,0.1,1796868,384575374,90273966,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-4-methyl-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388693871,0.1,1796868,384575476,90444578,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-[4-ethoxy-2-[(E)-3-methoxyprop-1-enyl]phenyl]sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388693872,0.1,1796868,384575411,90274032,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3S,4S)-4-hydroxy-4-methyl-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388693873,0.1,1796868,384575483,90274108,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-[4-(2-methoxyethoxy)phenyl]sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694135,0.1,1796868,384575454,90273967,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(4-ethoxy-2-fluorophenyl)sulfonyl-4-methylpyrrolidin-3-yl]-6-fluoroindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694136,0.1,1796868,384575502,90274112,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3S,4S)-4-fluoro-1-(6-methoxypyridin-3-yl)sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694140,0.1,1796868,384575360,90444498,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,5S)-5-(cyanomethyl)-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]-6-fluoroindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694141,0.1,1796868,384575467,90444575,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-[(2-ethoxy-1,3-thiazol-5-yl)sulfonyl]-4-methylpyrrolidin-3-yl]-6-methylindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694143,0.1,1796868,384575389,90444516,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',2-[6-fluoro-1-[(6R)-4-(4-propan-2-yloxyphenyl)sulfonyl-4-azaspiro[2.4]heptan-6-yl]indazol-3-yl]acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694144,0.1,1796868,384575332,90444492,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[6-(cyclohexen-1-yl)-1-[(3R,4R)-1-(4-ethoxyphenyl)sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694145,0.1,1796868,384575435,90274083,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(4-ethylphenyl)sulfonyl-4-methylpyrrolidin-3-yl]-6-fluoroindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694146,0.1,1796868,384575297,90273978,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[6-methyl-1-[(3R,4R)-4-methyl-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694147,0.1,1796868,384575374,90273966,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-4-methyl-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694148,0.1,1796868,384575481,90274020,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(4-ethoxy-2-phenylphenyl)sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694149,0.1,1796868,384575412,90444525,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3S,4S)-4-hydroxy-4-methyl-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]-6-methylindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694151,0.1,1796868,384575455,90444562,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(4-butoxyphenyl)sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694152,0.1,1796868,384575520,90274071,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(4-ethylphenyl)sulfonyl-4-methylpyrrolidin-3-yl]-6-methylindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694448,0.1,1796868,384575450,90444558,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[6-chloro-1-[(3R,4R)-1-(4-methoxyphenyl)sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694449,0.1,1796868,384575478,90444580,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-[4-ethoxy-2-(methoxymethyl)phenyl]sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694450,0.1,1796868,384575379,90273933,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-4-cyclopropyl-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]-6-fluoroindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694451,0.1,1796868,384575492,90444591,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4S)-1-(4-ethoxyphenyl)sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694454,0.1,1796868,384575375,90444505,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[6-fluoro-1-[(3S,4S)-4-methyl-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694455,0.1,1796868,384575438,90444548,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(2-chlorophenyl)sulfonyl-4-methylpyrrolidin-3-yl]-6-fluoroindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694457,0.1,1796868,384575381,90444509,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',2-[6-Fluoro-1-[4-methylidene-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]indazol-3-yl]acetic acid,PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694458,0.1,1796868,384575501,90444595,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3S,4S)-1-(6-ethoxypyridin-3-yl)sulfonyl-4-fluoro-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694459,0.1,1796868,384575447,86580950,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[6-chloro-1-[(3R,4R)-1-[4-(difluoromethoxy)phenyl]sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694461,0.1,1796868,384575471,90274040,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(6-ethoxypyridin-3-yl)sulfonyl-4-methylpyrrolidin-3-yl]-[1,3]dioxolo[4,5-f]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694462,0.1,1796868,384575537,90444620,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-[4-(difluoromethoxy)phenyl]sulfonyl-4-methylpyrrolidin-3-yl]-5-fluoroindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694463,0.1,1796868,384575507,90444602,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(2-bromo-4-ethoxyphenyl)sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694464,0.1,1796868,384575422,90444535,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-4-methyl-1-(6-propan-2-yloxypyridin-3-yl)sulfonylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694848,0.1,1796868,384575494,90274062,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(2-cyano-4-ethoxyphenyl)sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694849,0.1,1796868,384575394,90273987,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[7-chloro-1-[(3R,4R)-4-methyl-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694851,0.1,1796868,384575373,90444503,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[6-fluoro-1-[(3R,4R)-1-(4-propan-2-yloxyphenyl)sulfonyl-4-prop-2-enylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694853,0.1,1796868,384575382,90444510,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-4-(2,2-difluoroethyl)-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]-6-fluoroindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694854,0.1,1796868,384575469,90274007,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[6-cyano-1-[(3R,4R)-1-(4-ethoxyphenyl)sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694855,0.1,1796868,384575356,86580623,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[6-fluoro-1-[(3S,5R)-5-methyl-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694857,0.1,1796868,384575508,90444600,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4S,5S)-5-cyano-1-(4-ethoxyphenyl)sulfonyl-4-methylpyrrolidin-3-yl]-6-fluoroindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694859,0.1,1796868,384575477,90444579,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-[4-ethoxy-2-(3-methoxypropyl)phenyl]sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694860,0.1,1796868,384575489,90444589,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3S,4R)-1-[4-(difluoromethoxy)phenyl]sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694861,0.1,1796868,384575553,90274084,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(6-ethoxypyridin-3-yl)sulfonyl-4-methylpyrrolidin-3-yl]-6-methylindol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694862,0.1,1796868,384575534,90444618,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-4-methyl-1-(5-propan-2-yloxypyridin-2-yl)sulfonylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694863,0.1,1796868,384575532,90444617,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(4-ethoxy-2-fluorophenyl)sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694864,0.1,1796868,384575495,90274102,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4S)-1-(6-ethoxypyridin-3-yl)sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388694865,0.1,1796868,384575396,90444519,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[6-fluoro-1-[(3R,4R)-4-[(E)-methoxyiminomethyl]-1-(4-propan-2-yloxyphenyl)sulfonylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388695213,0.1,1796868,384575524,90274076,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-(2-fluoro-4-methoxyphenyl)sulfonyl-4-methylpyrrolidin-3-yl]-6-methylindazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
388695214,0.1,1796868,384575337,90444624,"",11251,"",Confirmatory,20231017,0,0,Active,Q9Y5Y4,Ki,<,BindingDB,Receptor Binding Inhibition Assay from US Patent US9725442: 'Heterocyclic derivative having PGD2 receptor antagonist activity',"2-[1-[(3R,4R)-1-[2-(3-acetamidopropyl)-4-ethoxyphenyl]sulfonyl-4-methylpyrrolidin-3-yl]indazol-3-yl]acetic acid",PTGDR2 - prostaglandin D2 receptor 2 (human),/gene/11251,"",Q9Y5Y4,9606,"","","","","","","",""
